gp,nhs_url,url
Hassengate Medical Centre,https://www.nhs.uk/services/gp-surgery/hassengate-medical-centre/F81153,http://www.hassengatemedicalcentre.co.uk/
West Horndon Surgery,https://www.nhs.uk/services/gp-surgery/west-horndon-surgery/F81134001,http://www.peartreesurgery.co.uk
Dell Medical Centre,https://www.nhs.uk/services/gp-surgery/dell-medical-centre/F81219001,http://www.dellandstanford-le-hopemedicalcentres.nhs.uk/
Dr Deshpande AM Practice,https://www.nhs.uk/services/gp-surgery/dr-deshpande-am-practice/F81177,https://neeramedicalcentre.co.uk
Horndon-on-the-Hill Surgery,https://www.nhs.uk/services/gp-surgery/horndon-on-the-hill-surgery/F81198,http://www.thesurgeryhorndon-on-the-hill.co.uk/
The Wycliffe Medical Practice,https://www.nhs.uk/services/gp-surgery/the-wycliffe-medical-practice/C82025,http://www.wycliffemedicalpractice.nhs.uk
Shinfield Surgery,https://www.nhs.uk/services/gp-surgery/shinfield-surgery/K81633001,https://www.srssurgery.co.uk
The Masharani Practice,https://www.nhs.uk/services/gp-surgery/the-masharani-practice/C82611,https://www.themasharanipractice.org.uk/
New Larchwood Surgery,https://www.nhs.uk/services/gp-surgery/new-larchwood-surgery/G81014002,notfound
Craigie,https://www.nhs.uk/services/gp-surgery/craigie/G81014001,notfound
Preston Park Surgery,https://www.nhs.uk/services/gp-surgery/preston-park-surgery/G81018,http://www.prestonparksurgery.co.uk
WellBN Healthcare,https://www.nhs.uk/services/gp-surgery/wellbn-healthcare/G81638,https://www.wellbn.co.uk
Modality Attwood Green,https://www.nhs.uk/services/gp-surgery/modality-attwood-green/M85124001,https://modalitypartnership.nhs.uk/modality-attwood-green
Bath Row Medical Practice,https://www.nhs.uk/services/gp-surgery/bath-row-medical-practice/M85025,http://www.bathrowmedicalpractice.co.uk/
Aston Healthcare Limited,https://www.nhs.uk/services/gp-surgery/aston-healthcare-limited/N83028,https://www.astonhealth.nhs.uk/
Cannington Health Centre,https://www.nhs.uk/services/gp-surgery/cannington-health-centre/L85018,https://www.canningtonhc.nhs.uk/
East Quay Medical Centre,https://www.nhs.uk/services/gp-surgery/east-quay-medical-centre/L85035,http://www.eastquaymedicalcentre.com
Edlington Health Centre Practice,https://www.nhs.uk/services/gp-surgery/edlington-health-centre-practice/C86026,http://www.theedlingtonpractice.nhs.uk
The Nayar Practice,https://www.nhs.uk/services/gp-surgery/the-nayar-practice/C86033,https://www.thenayarpractice.co.uk/
Tower Family Healthcare - Greenmount,https://www.nhs.uk/services/gp-surgery/tower-family-healthcare-greenmount/P83012002,https://towerfamilyhealthcare.co.uk/
Brierley Park Medical Centre - Skegby Site,https://www.nhs.uk/services/gp-surgery/brierley-park-medical-centre-skegby-site/XK7Q6J,notfound
City View Medical Practice,https://www.nhs.uk/services/gp-surgery/city-view-medical-practice/B86002,http://www.cityviewmedicalpractice.co.uk
Elliott Street Surgery,https://www.nhs.uk/services/gp-surgery/elliott-street-surgery/P92028,http://www.elliottstreetsurgery.co.uk
Delamere Medical Practice,https://www.nhs.uk/services/gp-surgery/delamere-medical-practice/P91018,http://www.delameremedicalpractice.nhs.uk
Taunton Road Medical Centre,https://www.nhs.uk/services/gp-surgery/taunton-road-medical-centre/L85042,http://www.trmc.co.uk
Cranleigh Gardens Medical Centre,https://www.nhs.uk/services/gp-surgery/cranleigh-gardens-medical-centre/L85025,http://www.cranleighgardensmc.co.uk
North Petherton Surgery,https://www.nhs.uk/services/gp-surgery/north-petherton-surgery/L85056,https://www.northpethertonsurgery.com
Dearne Valley Group Practice,https://www.nhs.uk/services/gp-surgery/dearne-valley-group-practice/Y00411,http://dearnevalleygrouppractice.co.uk
Westwood Primary Care Centre,https://www.nhs.uk/services/gp-surgery/westwood-primary-care-centre/Y05346,http://www.larwoodhealthpartnership.co.uk/
Larwood Surgery,https://www.nhs.uk/services/gp-surgery/larwood-surgery/C84001,http://www.larwoodhealthpartnership.co.uk
St George's Medical Centre Pms Practice,https://www.nhs.uk/services/gp-surgery/st-george-s-medical-centre-pms-practice/C85619,http://www.stgeorgesmedicalpractice.co.uk/
"Duddon Valley Medical Practice, Broughton Surgery",https://www.nhs.uk/services/gp-surgery/duddon-valley-medical-practice-broughton-surgery/A82651002,https://www.duddonvalleymedicalpractice.nhs.uk/
Dr NL Hall & Dr LA Wilson,https://www.nhs.uk/services/gp-surgery/dr-nl-hall-and-dr-la-wilson/A82651001,notfound
Todmorden Group Practice,https://www.nhs.uk/services/gp-surgery/todmorden-group-practice/B84006,http://www.todmordengrouppractice.nhs.uk
Whitworth Medical Centre,https://www.nhs.uk/services/gp-surgery/whitworth-medical-centre/P81088,http://www.whitworthmedicalcentre.nhs.uk
Norden Surgery,https://www.nhs.uk/services/gp-surgery/norden-surgery/P86003002,notfound
Patience Lane Surgery,https://www.nhs.uk/services/gp-surgery/patience-lane-surgery/B87602,http://www.patiencelanesurgery.nhs.uk/
Improved Access,https://www.nhs.uk/services/gp-surgery/improved-access/Y06247,notfound
Gilberdyke Health Centre,https://www.nhs.uk/services/gp-surgery/gilberdyke-health-centre/B81041,http://www.gilberdykehealthcentre.co.uk
Ordsall Health Surgery,https://www.nhs.uk/services/gp-surgery/ordsall-health-surgery/P87035,http://www.ordsallhealthsurgery.nhs.uk
The Quays Practice,https://www.nhs.uk/services/gp-surgery/the-quays-practice/D5B9D,http://www.salfordmedicalcentre.nhs.uk
"The Surgery, Tyldesley",https://www.nhs.uk/services/gp-surgery/the-surgery-tyldesley/P92033,https://www.thesurgerytyldesley.co.uk
North Trafford Group Practice,https://www.nhs.uk/services/gp-surgery/north-trafford-group-practice/P91629001,notfound
Poplar Street Surgery,https://www.nhs.uk/services/gp-surgery/poplar-street-surgery/Y02321,https://www.ssphealth.com/our-practices/poplar-street-surgery
Marcham Rd Family Health Centre,https://www.nhs.uk/services/gp-surgery/marcham-rd-family-health-centre/K84041,notfound
The Pulteney Practice,https://www.nhs.uk/services/gp-surgery/the-pulteney-practice/L81068,http://www.pulteney.co.uk
Frome Valley Medical Centre,https://www.nhs.uk/services/gp-surgery/frome-valley-medical-centre/L81014,http://www.fromevalley.nhs.uk
Fairfield Park Health Centre,https://www.nhs.uk/services/gp-surgery/fairfield-park-health-centre/L81071,http://www.fairfieldparkhc.co.uk/
Norton Canes Health Centre,https://www.nhs.uk/services/gp-surgery/norton-canes-health-centre/M83063,https://www.nortoncaneshealthcentre.co.uk
Norton Canes Surgery,https://www.nhs.uk/services/gp-surgery/norton-canes-surgery/M83717,notfound
ALTRINCHAM MEDICAL PRACTICE,https://www.nhs.uk/services/gp-surgery/altrincham-medical-practice/P91004,notfound
Somerset Bridge Medical Centre,https://www.nhs.uk/services/gp-surgery/somerset-bridge-medical-centre/L85607,http://www.somersetbridgemc.co.uk/somersetbridge/
HEALEY SURGERY,https://www.nhs.uk/services/gp-surgery/healey-surgery/P86013,http://www.healeysurgery.co.uk/
Priory View Medical Centre,https://www.nhs.uk/services/gp-surgery/priory-view-medical-centre/B86024,https://www.prioryviewmedicalcentre.co.uk
The Mosslands Medical Practice,https://www.nhs.uk/services/gp-surgery/the-mosslands-medical-practice/P87610,http://www.mosslandsmedicalpractice.co.uk/
"THE LAKES MEDICAL CENTRE,TIMPERLEY",https://www.nhs.uk/services/gp-surgery/the-lakes-medical-centre-timperley/P84021002,http://www.thelakesmc.co.uk
Beversbrook Medical Centre,https://www.nhs.uk/services/gp-surgery/beversbrook-medical-centre/J83050002,http://www.beversbrook.com
Trent Meadows,https://www.nhs.uk/services/gp-surgery/trent-meadows/M83027,https://www.trentmeadows.nhs.uk/
BARRINGTON MEDICAL CENTRE,https://www.nhs.uk/services/gp-surgery/barrington-medical-centre/P91603,https://www.barringtonmedicalcentre.co.uk/
Burntwood Health & Wellbeing Centre,https://www.nhs.uk/services/gp-surgery/burntwood-health-and-wellbeing-centre/Y02414,https://www.burntwoodhealth.nhs.uk
JUBILEE HEALTHCARE,https://www.nhs.uk/services/gp-surgery/jubilee-healthcare/M86006,http://www.jubileehealthcarecoventry.nhs.uk/
Willenhall Primary Care Centre - 1,https://www.nhs.uk/services/gp-surgery/willenhall-primary-care-centre-1/M86001,http://willenhallprimarycarecentre.nhs.uk/
Grange Dene Medical Centre,https://www.nhs.uk/services/gp-surgery/grange-dene-medical-centre/B84004003,http://www.hbgp.co.uk
Lister Lane Surgery,https://www.nhs.uk/services/gp-surgery/lister-lane-surgery/B84612,https://www.listerlanesurgery.co.uk
Dr Chin and Partners,https://www.nhs.uk/services/gp-surgery/dr-chin-and-partners/B84008,http://www.thenortholmepractice.co.uk
The John Hampden Surgery,https://www.nhs.uk/services/gp-surgery/the-john-hampden-surgery/K82035,http://www.johnhampdensurgery.co.uk/
Chequers Surgery,https://www.nhs.uk/services/gp-surgery/chequers-surgery/K82049001,http://www.ourpractice.co.uk
Dr WHM Matta's Practice,https://www.nhs.uk/services/gp-surgery/dr-whm-matta-s-practice/E81010,http://www.leagravesurgery.co.uk
The Medici Medical Practice,https://www.nhs.uk/services/gp-surgery/the-medici-medical-practice/E81073,http://www.medicipractice.co.uk
Willenhal Oak Medical Centre,https://www.nhs.uk/services/gp-surgery/willenhal-oak-medical-centre/M86033,http://www.willenhalloak.nhs.uk
Spring Hall Group Practice,https://www.nhs.uk/services/gp-surgery/spring-hall-group-practice/B84012,http://www.springhallgrouppractice.co.uk
Dr G Lees & Partners,https://www.nhs.uk/services/gp-surgery/dr-g-lees-and-partners/B86003,notfound
Bute House Medical Centre,https://www.nhs.uk/services/gp-surgery/bute-house-medical-centre/E81048,http://www.butehousemedicalcentre.co.uk
Bell House Medical Centre,https://www.nhs.uk/services/gp-surgery/bell-house-medical-centre/E81005,http://www.bellhousedoctor.co.uk
Evenwood Medical Practice,https://www.nhs.uk/services/gp-surgery/evenwood-medical-practice/A83626,failed
Hallgarth Surgery,https://www.nhs.uk/services/gp-surgery/hallgarth-surgery/A83008,http://www.intrahealth.co.uk/surgeries/hallgarth-surgery
Crossfell Health Centre,https://www.nhs.uk/services/gp-surgery/crossfell-health-centre/A81019,https://www.crossfellhealthcentre.co.uk/
The Endeavour Practice,https://www.nhs.uk/services/gp-surgery/the-endeavour-practice/A81023,http://www.endeavourpractice.co.uk/
Plowright Surgery,https://www.nhs.uk/services/gp-surgery/plowright-surgery/D82621001,http://www.plowrightmedicalcentre.co.uk/
Oak Farm Surgery,https://www.nhs.uk/services/gp-surgery/oak-farm-surgery/D82065001,http://www.swaffham-doctors.co.uk/
Prospect Surgery,https://www.nhs.uk/services/gp-surgery/prospect-surgery/A81029,notfound
The Erimus Practice,https://www.nhs.uk/services/gp-surgery/the-erimus-practice/A81037,https://www.erimuspractice.nhs.uk
The Discovery Practice,https://www.nhs.uk/services/gp-surgery/the-discovery-practice/A81064,http://www.thediscoverypractice.co.uk
The Redwell Medical Centre,https://www.nhs.uk/services/gp-surgery/the-redwell-medical-centre/K83011,http://www.redwellmedicalcentre.co.uk
Shinfield Medical Practice,https://www.nhs.uk/services/gp-surgery/shinfield-medical-practice/Y02128,https://www.srssurgery.co.uk/
South Reading & Shinfield Group Med Prac,https://www.nhs.uk/services/gp-surgery/south-reading-and-shinfield-group-med-prac/K81633,http://www.srssurgery.co.uk
Oakley Health Group - Yateley Medical Centre,https://www.nhs.uk/services/gp-surgery/oakley-health-group-yateley-medical-centre/J82049001,http://www.oakleyhealth.org
East Tilbury Medical Centre,https://www.nhs.uk/services/gp-surgery/east-tilbury-medical-centre/F81708001,failed
Appledore Integrated Medical Centre,https://www.nhs.uk/services/gp-surgery/appledore-integrated-medical-centre/F81652001,https://www.medichouseandappledore.co.uk/
Orsett Surgery,https://www.nhs.uk/services/gp-surgery/orsett-surgery/F81137,http://www.orsettsurgery.com
The Rigg-Milner Medical Centre,https://www.nhs.uk/services/gp-surgery/the-rigg-milner-medical-centre/F81082,http://www.drjonesandbyrne.nhs.uk/
Citizens Advice Hart,https://www.nhs.uk/services/gp-surgery/citizens-advice-hart/R6K1D,notfound
Bredon Avenue Surgery,https://www.nhs.uk/services/gp-surgery/bredon-avenue-surgery/M86038,http://www.bredonavenue.nhs.uk/
The Dilip Sabnis Medical Centre,https://www.nhs.uk/services/gp-surgery/the-dilip-sabnis-medical-centre/F81110001,https://www.tilburyhealthcentre.nhs.uk/
Chadwell Medical Centre,https://www.nhs.uk/services/gp-surgery/chadwell-medical-centre/F81110002,https://www.tilburyhealthcentre.nhs.uk/
Dr M Colburn & Partners,https://www.nhs.uk/services/gp-surgery/dr-m-colburn-and-partners/F81137001,http://www.orsettsurgery.wordpress.com
Stifford Clays Medical Centre,https://www.nhs.uk/services/gp-surgery/stifford-clays-medical-centre/F81192,https://www.mysurgerywebsite.co.uk/ppg.aspx?pr=f81192
Balfour Medical Centre,https://www.nhs.uk/services/gp-surgery/balfour-medical-centre/F81155,notfound
Kadim Primecare Medical Centre,https://www.nhs.uk/services/gp-surgery/kadim-primecare-medical-centre/F81623,http://www.primecaremedicalcentre-grays.nhs.uk/
Coventry Road Medical Centre,https://www.nhs.uk/services/gp-surgery/coventry-road-medical-centre/M85699,notfound
Aubrey Road Medical Centre,https://www.nhs.uk/services/gp-surgery/aubrey-road-medical-centre/M85749,notfound
Copthorne Branch Surgery,https://www.nhs.uk/services/gp-surgery/copthorne-branch-surgery/H82052001,http://www.poundhillmedicalgroup.co.uk/
Seven Dials Medical Centre,https://www.nhs.uk/services/gp-surgery/seven-dials-medical-centre/G81047,https://www.thesevendialsmedicalcentre.co.uk
Montpelier Surgery,https://www.nhs.uk/services/gp-surgery/montpelier-surgery/G81044,http://www.montpeliersurgery.co.uk/
Small Heath Medical Practice,https://www.nhs.uk/services/gp-surgery/small-heath-medical-practice/M85108,https://shmp.digipractice.org/
Charles Road Surgery,https://www.nhs.uk/services/gp-surgery/charles-road-surgery/M85679,http://www.charlesroadsurgery.co.uk/
Turner's Hill,https://www.nhs.uk/services/gp-surgery/turner-s-hill/H82040003,notfound
Brighton Station Health Centre,https://www.nhs.uk/services/gp-surgery/brighton-station-health-centre/Y02676,https://www.practiceplusbrightonstation.nhs.uk/
The Linden Medical Group,https://www.nhs.uk/services/gp-surgery/the-linden-medical-group/C84107,http://www.thelindenmedicalgroup.co.uk
Forest Gate Medical Centre,https://www.nhs.uk/services/gp-surgery/forest-gate-medical-centre/K83002002,http://www.thelakesidesurgery.co.uk/
Dryland Medical Centre,https://www.nhs.uk/services/gp-surgery/dryland-medical-centre/K83039,https://drylandsurgery.co.uk/
Northlands Surgery,https://www.nhs.uk/services/gp-surgery/northlands-surgery/J83039,http://www.northlands-surgery.co.uk
Patford House Partnership,https://www.nhs.uk/services/gp-surgery/patford-house-partnership/J83050,http://www.patfordhousepartnership.com
Leigh Family Practice,https://www.nhs.uk/services/gp-surgery/leigh-family-practice/Y02322,https://www.ssphealth.com/our-practices/leigh-family-practice
Little Lever Health Centre 2,https://www.nhs.uk/services/gp-surgery/little-lever-health-centre-2/P82036,http://www.drjainanddrsubramanian.nhs.uk/index.aspx
BODMIN ROAD HEALTH CENTRE,https://www.nhs.uk/services/gp-surgery/bodmin-road-health-centre/P91017,https://www.bodminroadhealthcentre.co.uk
Thornton Medical Centre,https://www.nhs.uk/services/gp-surgery/thornton-medical-centre/B86060,http://www.thorntonmedicalcentre.nhs.uk/
Woodsend Medical Centre,https://www.nhs.uk/services/gp-surgery/woodsend-medical-centre/K83059,failed
Lofthouse Surgery,https://www.nhs.uk/services/gp-surgery/lofthouse-surgery/B86020,http://www.lofthousesurgery.co.uk/
Aspiro Healthcare,https://www.nhs.uk/services/gp-surgery/aspiro-healthcare/Y06354,notfound
Weston Surgery,https://www.nhs.uk/services/gp-surgery/weston-surgery/L81644001,notfound
Widcombe Surgery,https://www.nhs.uk/services/gp-surgery/widcombe-surgery/L81020,http://www.widcombesurgery.nhs.uk
Fairfax Group Practice,https://www.nhs.uk/services/gp-surgery/fairfax-group-practice/P83001,http://www.fairfaxgrouppractice.nhs.uk
Lingwell Croft Surgery,https://www.nhs.uk/services/gp-surgery/lingwell-croft-surgery/B86042,http://www.lingwellcroft.co.uk/
Stanley,https://www.nhs.uk/services/gp-surgery/stanley/B87019,http://www.stanleyhealthcentre.nhs.uk/
Mickleover Medical Centre,https://www.nhs.uk/services/gp-surgery/mickleover-medical-centre/C81042,http://www.mickleovermedicalcentre.co.uk
Beeston Village Surgery,https://www.nhs.uk/services/gp-surgery/beeston-village-surgery/B86667,http://www.beestonvillagesurgery.co.uk/
All Saints Surgery,https://www.nhs.uk/services/gp-surgery/all-saints-surgery/M83681,notfound
Wetmore Road Surgery,https://www.nhs.uk/services/gp-surgery/wetmore-road-surgery/M83051,https://www.wetmoreroadsurgery.co.uk
Peel Croft,https://www.nhs.uk/services/gp-surgery/peel-croft/M83718,http://www.peelcroftsurgery.nhs.uk/index.aspx
Alfriston Surgery,https://www.nhs.uk/services/gp-surgery/alfriston-surgery/G81099001,http://www.oldschoolsurgery-seaford.nhs.uk/
The Old School Surgery,https://www.nhs.uk/services/gp-surgery/the-old-school-surgery/L81075,https://www.oldschoolsurgery.org.uk
Seaford Medical Practice,https://www.nhs.uk/services/gp-surgery/seaford-medical-practice/G81029,http://www.seafordmedpractice.gpsurgery.net
Sutterton Surgery,https://www.nhs.uk/services/gp-surgery/sutterton-surgery/C83614,http://www.suttertonsurgery.nhs.uk/contact.aspx
